iter	Passed	Remaining
1497	780028	51291297
1498	780496	51287306
1499	781066	51290018
1500	781588	51289565
1501	782034	51284182
1502	782490	51279425
1503	783077	51283249
1504	783616	51283929
1505	784166	51285331
1506	784683	51284533
1507	785155	51280831
1508	785585	51274407
1509	786204	51280347
1510	786695	51277861
1511	787226	51278030
1512	787681	51273210
1513	788234	51274791
1514	788691	51270135
1515	789295	51275058
1516	789942	51282760
1517	790435	51280426
1518	790923	51277757
1519	791454	51277934
1520	791860	51269968
1521	792424	51272273
1522	792940	51271462
1523	793471	51271601
1524	793889	51264418
1525	794438	51265749
1526	794920	51262727
1527	795404	51259890
1528	795804	51251610
1529	796442	51258628
1530	796873	51252319
1531	797354	51249284
1532	797785	51243042
1533	798318	51243329
1534	798759	51237672
1535	799357	51242143
1536	799723	51231727
1537	800366	51239038
1538	800721	51227975
1539	801216	51225852
1540	801620	51217894
1541	802184	51220154
1542	802664	51217044
1543	803189	51216863
1544	803725	51217343
1545	804325	51221934
1546	804747	51215135
1547	805252	51213642
1548	805779	51213555
1549	806293	51212612
1550	806738	51207340
1551	807330	51211398
1552	807723	51202831
1553	808289	51205202
1554	808732	51199782
1555	809254	51199388
1556	809679	51192888
1557	810282	51197597
1558	810678	51189255
1559	811226	51190449
1560	811624	51182260
1561	812138	51181349
1562	812488	51170121
1563	812960	51166581
1564	813451	51164284
1565	813885	51158355
1566	814480	51162580
1567	814911	51156499
1568	815377	51152580
1569	815791	51145439
1570	816617	51164157
1571	817258	51171208
1572	817805	51172351
1573	818439	51178962
1574	819044	51183782
1575	819516	51180287
1576	820096	51183475
1577	820516	51176721
1578	821108	51180705
1579	821585	51177512
1580	822181	51181701
1581	822713	51181958
1582	823255	51182807
1583	823858	51187421
1584	824517	51195517
1585	825175	51203522
1586	826256	51237773
1587	826801	51238790
1588	827588	51254741
1589	828282	51264978
1590	828927	51272134
1591	829489	51274147
1592	830063	51276850
1593	830550	51274220
1594	831095	51275180
1595	831697	51279665
1596	832482	51295430
1597	833037	51296987
1598	833656	51302482
1599	834479	51320486
1600	835450	51347561
1601	836089	51354272
1602	836614	51353906
1603	837406	51369992
1604	837931	51369660
1605	838523	51373419
1606	839399	51394544
1607	840127	51406612
1608	840647	51405904
1609	841282	51412310
1610	841931	51419492
1611	842513	51422597
1612	843229	51433879
1613	843583	51423047
1614	844083	51421128
1615	844542	51416740
1616	845085	51417473
1617	845487	51409613
1618	845958	51405960
1619	846480	51405423
1620	846974	51403174
1621	847452	51399939
1622	847944	51397553
1623	848582	51404038
1624	849098	51403106
1625	849654	51404639
1626	850275	51410054
1627	850747	51406466
1628	851348	51410695
1629	851971	51416225
1630	852451	51413106
1631	853066	51418179
1632	853580	51417088
1633	854076	51415010
1634	854752	51423671
1635	855253	51421832
1636	855677	51415410
1637	856186	51414030
1638	856713	51413792
1639	857215	51412017
1640	857608	51403701
1641	858118	51402477
1642	858629	51401202
1643	859253	51406775
1644	859890	51413078
1645	860431	51413667
1646	861055	51419183
1647	861541	51416460
1648	862016	51413089
1649	862613	51416985
1650	863144	51416969
1651	863612	51413171
1652	864144	51413198
1653	864619	51409820
1654	865145	51409513
1655	865559	51402506
1656	866019	51398279
1657	866551	51398330
1658	867091	51398839
1659	867543	51394134
1660	868064	51393493
1661	868603	51393944
1662	869156	51395213
1663	869590	51389452
1664	870134	51390218
1665	870594	51385964
1666	871224	51391779
1667	871782	51393384
1668	872287	51391821
1669	872691	51384266
1670	873443	51397236
1671	874197	51410363
1672	874882	51419353
1673	875366	51416515
1674	875758	51408339
1675	876421	51416026
1676	877012	51419519
1677	877639	51425094
1678	878190	51426211
1679	878686	51424082
1680	879279	51427669
1681	879747	51423908
1682	880283	51424114
1683	880782	51422225
1684	881270	51419652
1685	881751	51416694
1686	882389	51422858
1687	882914	51422424
1688	883368	51417906
1689	883885	51417044
1690	884503	51422056
1691	885018	51421058
1692	885556	51421379
1693	886213	51428610
1694	886652	51423216
1695	887361	51433464
1696	888191	51450758
1697	888788	51454451
1698	889544	51467407
1699	890474	51490402
1700	891378	51511813
1701	892635	51553661
1702	893572	51576932
1703	894487	51598925
1704	895204	51609469
1705	896354	51644936
1706	896962	51649145
1707	897557	51652649
1708	898212	51659551
1709	899016	51675046
1710	899570	51676145
1711	900321	51688567
1712	900984	51695880
1713	901581	51699442
1714	902260	51707676
1715	902761	51705735
1716	903347	51708618
1717	903762	51701709
1718	904323	51703191
1719	904910	51706147
1720	905444	51706088
1721	905833	51697748
1722	906685	51715789
1723	907292	51719903
1724	907893	51723614
1725	908411	51722607
1726	909055	51728812
1727	909850	51743554
1728	910359	51742019
1729	910904	51742513
1730	911548	51748652
1731	912084	51748682
1732	912577	51746238
1733	913221	51752364
1734	913686	51748333
1735	914152	51744404
1736	914577	51738118
1737	915325	51750142
1738	915856	51749843
1739	916380	51749161
1740	916956	51751443
1741	917512	51752550
1742	918289	51766161
1743	918910	51770908
1744	919444	51770786
1745	920121	51778691
1746	920590	51774910
1747	921239	51781267
1748	921838	51784759
1749	922341	51782905
1750	922886	51783384
1751	923543	51790151
1752	924071	51789657
1753	924455	51781104
1754	925002	51781714
1755	925549	51782263
1756	926193	51788312
1757	926653	51784033
1758	927586	51806176
1759	928187	51809716
1760	928854	51816982
1761	929450	51820287
1762	930104	51826841
1763	930977	51845503
1764	931678	51854645
1765	932324	51860656
1766	933237	51881577
1767	934238	51907301
1768	935070	51923619
1769	935739	51930892
1770	936616	51949673
1771	937301	51957811
1772	937856	51958730
1773	938424	51960384
1774	939122	51969179
1775	939582	51964853
1776	940246	51971740
1777	940777	51971348
1778	941343	51972848
1779	941843	51970730
1780	942389	51971123
1781	942891	51969106
1782	943415	51968279
1783	943917	51966267
1784	944447	51965783
1785	945045	51969045
1786	945579	51968774
1787	946147	51970355
1788	946495	51959912
1789	947017	51958976
1790	947483	51955017
1791	947993	51953443
1792	948532	51953425
1793	949054	51952533
1794	949472	51945920
1795	950052	51948171
1796	950622	51949930
1797	951177	51950811
1798	951648	51947095
1799	952184	51946932
1800	952592	51939830
1801	953191	51943136
1802	953691	51941016
1803	954210	51939964
1804	954621	51933018
1805	955153	51932643
1806	955550	51924947
1807	956240	51933171
1808	956910	51940323
1809	957399	51937580
1810	958023	51942215
1811	958501	51938915
1812	959094	51941871
1813	959688	51944837
1814	960169	51941742
1815	960611	51936493
1816	961151	51936590
1817	961682	51936124
1818	962255	51937998
1819	962710	51933477
1820	963231	51932524
1821	963688	51928112
1822	964261	51929930
1823	964812	51930610
1824	965344	51930229
1825	965868	51929425
1826	966349	51926341
1827	966888	51926360
1828	967412	51925573
1829	967955	51925790
1830	968389	51920192
1831	968842	51915590
1832	969283	51910350
1833	969766	51907351
1834	970382	51911515
1835	971014	51916498
1836	971483	51912754
1837	971981	51910600
1838	972480	51908458
1839	973008	51907907
1840	973478	51904234
1841	974053	51906142
1842	974511	51901857
1843	974994	51898869
1844	975380	51890748
1845	975879	51888687
1846	976445	51890115
1847	976981	51889989
1848	977422	51884815
1849	977953	51884372
1850	978409	51880008
1851	978985	51882001
1852	979516	51881609
1853	980025	51880018
1854	980477	51875434
1855	981048	51877142
1856	981756	51886124
1857	982335	51888260
1858	982837	51886331
1859	983376	51886311
1860	983947	51888030
1861	984532	51890451
1862	985023	51887956
1863	985505	51884966
1864	986428	51905177
1865	987058	51909966
1866	987635	51911964
1867	988411	51924397
1868	988972	51925572
1869	989536	51926865
1870	990119	51929127
1871	990812	51937221
1872	991372	51938291
1873	991965	51941084
1874	992504	51941044
1875	993075	51942715
1876	993548	51939234
1877	994152	51942626
1878	994619	51938822
1879	995179	51939915
1880	995606	51934012
1881	996173	51935472
1882	996853	51942774
1883	997562	51951608
1884	998170	51955148
1885	998677	51953444
1886	999380	51961958
1887	1000100	51971304
1888	1000649	51971790
1889	1001231	51974004
1890	1001744	51972590
1891	1002351	51976062
1892	1002942	51978709
1893	1003338	51971240
1894	1003790	51966673
1895	1004357	51968103
1896	1004914	51968957
1897	1005544	51973639
1898	1006157	51977369
1899	1006722	51978659
1900	1007273	51979222
1901	1007757	51976360
1902	1008381	51980664
1903	1009040	51986778
1904	1009865	52001466
1905	1010402	52001289
1906	1011008	52004660
1907	1011616	52008131
1908	1012294	52015161
1909	1013071	52027315
1910	1013645	52029008
1911	1014168	52028098
1912	1014746	52030030
1913	1015326	52032019
1914	1016080	52042958
1915	1016616	52042691
1916	1017114	52040488
1917	1017641	52039771
1918	1018184	52039896
1919	1018740	52040649
1920	1019171	52035029
1921	1019784	52038738
1922	1020277	52036271
1923	1020794	52035041
1924	1021351	52035867
1925	1021941	52038356
1926	1022481	52038320
1927	1023040	52039231
1928	1023544	52037367
1929	1024067	52036400
1930	1024474	52029617
1931	1025074	52032623
1932	1025609	52032310
1933	1026122	52030865
1934	1026640	52029708
1935	1027177	52029532
1936	1027806	52033961
1937	1028307	52031932
1938	1028885	52033796
1939	1029335	52029205
1940	1029958	52033345
1941	1030374	52027008
1942	1031114	52037068
1943	1031664	52037509
1944	1032161	52035266
1945	1032973	52048919
1946	1033475	52046914
1947	1034084	52050323
1948	1034574	52047744
1949	1035203	52052137
1950	1035710	52050422
1951	1036240	52049871
1952	1036755	52048532
1953	1037227	52045046
1954	1037724	52042836
1955	1038173	52038201
1956	1038645	52034682
1957	1039366	52043706
1958	1040315	52064112
1959	1041315	52087023
1960	1041988	52093595
1961	1042515	52092830
1962	1043337	52106818
1963	1044003	52113000
1964	1044558	52113612
1965	1045067	52112002
1966	1045644	52113690
1967	1046169	52112868
1968	1046710	52112766
1969	1047250	52112677
1970	1047779	52112013
1971	1048234	52107671
1972	1048792	52108459
1973	1049305	52107020
1974	1049869	52108073
1975	1050343	52104675
1976	1050875	52104189
1977	1051366	52101649
1978	1052003	52106332
1979	1052437	52100994
1980	1053033	52103626
1981	1053427	52096271
1982	1053956	52095655
1983	1054469	52094192
1984	1055002	52093718
1985	1055433	52088233
1986	1055995	52089202
1987	1056438	52084331
1988	1057097	52090088
1989	1057502	52083319
1990	1058134	52087765
1991	1058643	52086121
1992	1059178	52085766
1993	1059662	52082868
1994	1060121	52078807
1995	1060655	52078404
1996	1061226	52079798
1997	1061810	52081859
1998	1062331	52080834
1999	1062863	52080294
2000	1063267	52073552
2001	1063796	52072874
2002	1064234	52067809
2003	1064699	52064023
2004	1065189	52061466
2005	1065798	52064745
2006	1066242	52059960
2007	1066842	52062768
2008	1067279	52057620
2009	1067909	52061936
2010	1068606	52069461
2011	1069177	52070876
2012	1069772	52073424
2013	1070343	52074803
2014	1071177	52088985
2015	1072137	52109290
2016	1072941	52121977
2017	1073886	52141505
2018	1075065	52172359
2019	1076132	52197776
2020	1077243	52225237
2021	1078158	52243232
2022	1079911	52301765
2023	1081423	52348575
2024	1082284	52363840
2025	1082958	52370092
2026	1083470	52368473
2027	1084009	52368125
2028	1084652	52372844
2029	1085153	52370672
2030	1085688	52370153
